indice,Titulo,Año,Autor_norm,Afiliacion1,Afiliacion2,ISBN,ISSN,Doi,URL,Area,Subarea,Keywords,Abstract
IEEE_ISBD_0016,Convolutional Neural Network Trained with Heatmaps for Segmentation and Measurement of the Femur in Fetal Ultrasound,2025,J. C. A. Ortíz; F. A. Cosío; J. Pérez-González; N. O. C. Díaz; R. V. Cristerna; V. M. Bañuelos; L. C. Marín; M. G. Huerta,"Unidad Académica del Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas en el Estado de Yucatán, Universidad Nacional Autónoma de México, Mérida, México; Unidad Académica del Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas en el Estado de Yucatán, Universidad Nacional Autónoma de México, Mérida, México; Unidad Académica del Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas en el Estado de Yucatán, Universidad Nacional Autónoma de México, Mérida, México; Laboratorio de Investigación en Neuroimagenología, Universidad Autónoma Metropolitana Unidad Iztapalapa, Ciudad de México, México; Laboratorio de Investigación en Neuroimagenología, Universidad Autónoma Metropolitana Unidad Iztapalapa, Ciudad de México, México; Laboratorio de Investigación en Neuroimagenología, Universidad Autónoma Metropolitana Unidad Iztapalapa, Ciudad de México, México; Departamento de Obstetricia, Instituto Nacional de Perinatología, Ciudad de México, México; Departamento de Obstetricia, Instituto Nacional de Perinatología, Ciudad de México, México",,979-8-3315-5456-9,,10.1109/sipaim67325.2025.11283319,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11283319,ISBD,,Heating systems;Ultrasonic imaging;Ultrasonic variables measurement;Measurement uncertainty;Estimation;Medical services;Manuals;Biomedical measurement;Length measurement;Convolutional neural networks,"Fetal femur length measurement via ultrasound, alongside abdominal circumference, biparietal diameter, and cranial circumference assessments, are key components of prenatal screening, as they enable the estimation of fetal weight and the evaluation of intrauterine development. Currently, this procedure still heavily relies on manual intervention by expert radiologists or sonographers, who must identify anatomical landmarks to perform the measurements. This dependence on specialized human expertise limits diagnostic accessibility in remote areas far from major urban centers. In this work, we propose a novel convolutional neural network trained on binary masks and heatmaps of femur endpoints. The model achieves robust performance, segmenting the femur with an 88% Dice coefficient, and measuring its length with only a 2.515% error margin. This work is part of a broader machine learning based system for fetal weight estimation, aiming to expand diagnostic capabilities to healthcare centers with limited human resources."
IEEE_ISBD_0017,CFDA-CSF: A Multi-Modal Domain Adaptation Method for Cross-Subject Emotion Recognition,2024,M. Jiménez-Guarneros; G. Fuentes-Pineda,"Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Coyoacán, Mexico; Department of Computer Science, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas (IIMAS), Universidad Nacional Autónoma de México (UNAM), Coyoacán, Mexico",,,1949-3045,10.1109/taffc.2024.3357656,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10412628,ISBD,,Deep learning;electroencephalogram;emotion recognition;eye tracking;multi-modal domain adaptation,"Multi-modal classifiers for emotion recognition have become prominent, as the emotional states of subjects can be more comprehensively inferred from Electroencephalogram (EEG) signals and eye movements. However, existing classifiers experience a decrease in performance due to the distribution shift when applied to new users. Unsupervised domain adaptation (UDA) emerges as a solution to address the distribution shift between subjects by learning a shared latent feature space. Nevertheless, most UDA approaches focus on a single modality, while existing multi-modal approaches do not consider that fine-grained structures should also be explicitly aligned and the learned feature space must be discriminative. In this paper, we propose Coarse and Fine-grained Distribution Alignment with Correlated and Separable Features (CFDA-CSF), which performs a coarse alignment over the global feature space, and a fine-grained alignment between modalities from each domain distribution. At the same time, the model learns intra-domain correlated features, while a separable feature space is encouraged on new subjects. We conduct an extensive experimental study across the available sessions on three public datasets for multi-modal emotion recognition: SEED, SEED-IV, and SEED-V. Our proposal effectively improves the recognition performance in every session, achieving an average accuracy of 93.05%, 85.87% and 91.20% for SEED; 85.72%, 89.60%, and 86.88% for SEED-IV; and 88.49%, 91.37% and 91.57% for SEED-V."
IEEE_ISBD_0018,Human-robot physical interaction system as a tool for neurocognitive stimulation in children with ADHD in Mexico,2024,J. Aparicio-Juarez; O. A. Dominguez-Ramirez; G. Sepulveda-Cervantes; J. Garcia-Blancas; J. D. Ramirez-Zamora; E. A. Escotto-Cordova; I. Reyes-Hernandez,"Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Center for Technological Innovation and Development in Computing, National Polytechnic Institute, CDMX, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Faculty of Higher Studies Zaragoza, National Autonomous University of Mexico, CDMX, Mexico; Autonomous University of the State of Hidalgo, Pachuca, Hidalgo, Mexico",,979-8-3315-3339-7,,10.1109/comrob64055.2024.10777441,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10777441,ISBD,,ADHD;Biofeedback;HRpI;Neurophysiological Stimulation;Engram,"This research work promotes the use of an interactive virtual environment, with the purpose of strengthening neurocognitive stimulation in children with ADHD (Attention Deficit Hyperactivity Disorder), through a human-robot physical interaction system (HRpI); as well as establishing the conditions that allow the application of supervised and unsupervised machine learning techniques that favor diagnosis. Clinical evaluation strategies in care and treatment centers for neurodivergent children are based on the Diagnostic and Statistical Manual of Mental Disorders (DSM-5); however, not using integrated technological platforms with biofeedback and neurophysiological stimulation associated with each case study, which contributes to the improvement of the clinical procedure. The proposed HRpI system is constituted by a haptic device with the human operator (patient) in the control loop. The movement instructions are designed based on a clinical protocol that evaluates hand-eye coordination, based on virtual mazes to navigate with one or two upper limbs. The platform is configured with strategies: i) passive haptic guidance and ii) active haptic exploration. In the first case, the robot guides the human in the optimal solution, correcting the interactive forces that condition the presence of disturbances, and shape the required energy; and in the second case, the human voluntarily solves the maze, which implies that the velocity and instantaneous position are variable. Kinesthetic force feedback is based on a viscoelasticity model (spring-damper system) in both haptic interaction strategies. During the development of the task, the instrumentation of brain waves are correlated with the state of the robotic system (position, velocity, energy and instantaneous errors); all this for the evaluation of performance metrics that contribute to the diagnosis. The expected result corresponds to determining the engram in terms of duration and frequency in brain plasticity for self-regulation purposes of the neurodivergent patient; as well as its impact as a value proposition to the Continuous Improvement School Program (PEMC) of basic education institutions in Mexico."
IEEE_ISBD_0019,Web Interface Design for the Intelligent Management of a Differential Robot Applied to IoT Systems,2025,M. A. Ibarra-Yáñez; G. H. López-Mera; R. D. Cruz-Morales; A. A. Luna-Gómez,"ITSE, FESC-UNAM, Cuautitlán Izcalli, México; Electrónica, FESC-UNAM, Cuautitlán Izcalli, México; Eléctrica, FESC-UNAM, Cuautitlán Izcalli, México; Electrónica, FESC-UNAM, Cuautitlán Izcalli, México",,979-8-3315-7591-5,,10.1109/comrob68109.2025.11264804,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11264804,ISBD,,Differential robot;web interface;control;monitoring;WebSocket;ESP32;odometry;IMU;sensor fusion,"Human-robot interaction is a core pillar in mobile robotics for efficient and diverse product development. This paper provides an advanced web-based control interface for a differential robot which allows full management and real-time monitoring of its behavior. It operates through an ESP32 microcontroller where both sides communicate with a web client using the WebSocket protocol. There are three operating modes: manual by sliders, autonomous navigation toward distinct (X, Y) coordinates, and a pioneering trajectory-tracking mode that lets the operator generate a path directly on a digital canvas. Also, the user interface has a monitoring panel with real-time information on such things as motor RPM, position, and robot orientation, all supported by dynamic charts. Differential kinematics and sensor fusion enable hardware and software integration by merging encoder-based odometry with an IMU for more precise positioning. The final outcome is a powerful, intuitive, and flexible platform which serves as a solid basis for future applications in autonomous exploration, logistics, and educational environments."
IEEE_ISBD_0020,Finding the Set of Nearly Optimal Solutions of a Multiobjective Optimization Problem,2025,O. Schütze; A. E. Rodríguez-Fernandez; C. Segura; C. Hernández,"Computer Science Department, CINVESTAV-IPN, Mexico City, Mexico; Computer Science Department, CINVESTAV-IPN, Mexico City, Mexico; Computer Science Department, Centre for Research in Mathematics, Guanajuato, Mexico; Computer Science Department, IIMAS-UNAM, Ciudad de México, Mexico",,,1941-0026,10.1109/tevc.2024.3353546,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10398537,ISBD,,Archiving;evolutionary computation;multiobjective optimization;nearly optimal solutions,"Evolutionary multiobjective optimization (EMO) is a highly active research field that has attracted many researchers and practitioners over the past three decades. Surprisingly, until now, the goal of almost all EMO algorithms is to compute a suitable finite size representation of the Pareto set/front of a given multiobjective optimization problem or at least a part of it. In other words, the quest is restricted to optimal solutions. In this work, we argue that the entire set of nearly optimal solutions—which includes all optimal ones—is of potential interest for the decision maker as they contain in addition to the optimal solutions alternative realizations or backup solutions. We further make a first effort to reliably compute the set of nearly optimal solutions via EMO algorithms. To this end, we first propose a new set of interest, $N_{Q,\epsilon }$ , and analyze its topology. In a next step, we propose an unbounded archiver that aims to capture $N_{Q,\epsilon }$ and analyze it with respect to monotonicity and limit behavior. After this, we discuss the related subset selection problem which comes with unbounded archivers leading to four different algorithms. Finally, we numerically investigate the behavior of the archiver and the selection strategies, and present some results when using the archiver as external archiver to three widely used multiobjective evolutionary algorithms indicating the benefit of the new approach."
IEEE_ISBD_0021,"Enhancing the Capacity and Robustness of an LSB Algorithm Using a Novel Insertion Method, Hashing Function, and Secret Key",2024,A. I. H. Al-Jarah; J. L. Ortega-Arjona,"Postgraduate in Science and Computing Engineering, National Autonomous University of Mexico (UNAM), Mexico City, Mexico; Mathematics Department, Science Faculty, National Autonomous University of Mexico (UNAM), Mexico City, Mexico",,,2169-3536,10.1109/access.2024.3483832,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10723287,ISBD,,Hiding data;image steganography;improve capacity;insertion method;robustness;secret key steganography;steganography,"Steganography hides a secret message inside another medium (cover-image) while maintaining imperceptibility and/or robustness/embedding capacity, making it a suitable candidate for keeping information safe and hiding the existence of data itself inside another medium. Secret data is susceptible to attacks or may be modified while steg-image is transiting through the Internet. The present paper explains how secret key steganography uses a new insertion method to hide information inside an image and a hashing function applied on the secret data. The SHA 256 function detects errors in data and assures its arrival without modifications. The proposed algorithm improves the security level by adding a robustness parameter (secret key and hash function) and creating a new insertion method that doubles the cover-image capacity to hide a secret message inside a color image compared with LSB, useful for keeping sensitive, relevant, and important information invulnerable. The results are compared with the LSB algorithm and related work in terms of the peak signal to noise ratio (PSNR) values, cover-image maximum capacity (MX), image quality index (Q), bit per pixel (BPP), processing time and robustness, showing that the proposed algorithm has a great balance between capacity and PSNR (big capacity with high PSNR level). It also increases the robustness level using secret key and hash function without affecting image imperceptibility. The proposed algorithm speed is outstanding, despite having complex calculations. This makes it eligible to be used in online platforms."
IEEE_ISBD_0022,A Parallel Steganography Algorithm Using a New Secret Key Generation,2024,A. I. H. Al-Jarah; J. L. O. Arjona,"Postgraduate in Science and Computing Engineering, National Autonomous University of Mexico, Mexico City, Mexico; Mathematics department, Science faculty National Autonomous University of Mexico, Mexico City, Mexico",,979-8-3315-4090-6,,10.1109/uemcon62879.2024.10754748,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10754748,ISBD,,Hiding data;Image steganography;Processing time improvement;Parallel steganography;Secret key steganography;Steganography,"Computation has mostly used parallelism for high-performance computation, and multicore processors have gained popularity because they offer better processing time. However, one of the most challenging tasks to achieve is securely exchange confidential data over the network between sender and receiver. The research work in this paper explains how secret key steganography, combined with parallel processing, is utilized to conceal secret data within an image. The proposed algorithm describes and focuses on the generation method of a secret key while merging it with the Least Significant Bit (LSB) algorithm to achieve robustness, as well as parallel computing to improve the processing time in both the encoding/decoding phases. The proposed algorithm adds another layer of security by adding a robustness parameter (secret key), convenient for keeping secret, confidential, and crucial data. Parallel processing, combined with the new method to formulate the secret key is the novelty and strongest attribute of the proposed algorithm. When parallel computing is applied, the process speeds up compared with the same algorithm in the sequential version. The results are compared with the LSB algorithm in terms of the peak signal to noise ratio (PSNR) and mean square error (MSE) values, aspiring to present that the proposed algorithm adds robustness without affecting image imperceptibility."
IEEE_RS_0001,Development Of An Algorithm For Strength Training With Use Haptic Feedback And Artificial Intelligence (AI) Based Enhancement,2025,E. A. Villegas-Jiménez; A. H. Bello-Guerrero; M. D. Padilla-Torres; L. N. Villagómez-Venegas; C. S. Chávez-Ramírez,"Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México",,979-8-3315-3559-9,,10.1109/icecet63943.2025.11472504,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11472504,RS,,AI;virtual coach;strength training;biomechanics;haptic feedback;python,"The increasing popularity of the use of AI in everyday life has enabled the development of virtual systems for human assistance. This research proposes an implemented linear regression model with a vector of random weights, using a mean square error (MSE), based cost function and regularisation and corresponding Python code that integrates AI-based haptic feedback through vibration, specifically designed to optimise weight training.The results of the simulation model analysis show how key biomechanical parameters are identified and used to improve a person's posture by adjusting technique through real-time vibrational stimuli. The development of the system involves physical benefits such as injury prevention, continuous biomechanical monitoring, adaptive programme structuring and haptic vibration feedback for immediate movement correction. Popular and accurate tools for building linguistic models are mentioned, such as machine learning, computer vision and neural networks. Technological tools such as machine learning, computer vision and neural networks, applied to process biomechanical data and trigger personalised vibrational responses, are highlighted."
IEEE_RS_0002,Ownership Authentication and Clinical Data Backup in DICOM Images via Robust Watermarking and Binary Data Hiding,2025,A. A. Lopez-Martinez; E. Fragoso-Navarro; M. Cedillo-Hernandez; F. Garcia-Ugalde,"SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; Universidad Nacional Autonoma de Mexico, CDMX, Mexico",,979-8-3315-7442-0,,10.1109/icfsp67350.2025.11353575,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353575,RS,,Robust watermarking;Binary data hiding;DICOM imaging;Information security;Ownership authentication;Convolutional encoding,"Medical information is very important and delicate due to its relevance in clinical diagnosis, treatments, research and other commercial and non-commercial applications of governmental and private organizations. Recent advances in information and communication technologies have transformed the paradigm of medical data management, but also introduced new risks related to unauthorized access, manipulation, and distribution. To solve part of these problems, this paper proposes a method that employs two information security levels based on robust watermarking and binary data hiding, respectively. Firstly, clinical data is embedded into a logo using binary data hiding. Then, this logo is inserted into the spatial domain of a medical image through block segmentation, statistical information, and convolutional encoding for ownership authentication. Experimental results demonstrate logo robustness against JPEG DICOM compression in conjunction with aggressive attacks like cropping and copy-move, using bit error rate as a metric. The imperceptibility has been measured via peak signal-to-noise ratio and structural similarity index metrics."
IEEE_RS_0003,AMIND: An Asynchronous Middleware for Improving Neighborhood Discovery in Crowded Networks,2024,J. J. Camacho-Escoto; F. García; O. Arana-Hernández; J. Gomez,"Department of Computing, National Autonomous University of Mexico, Mexico City, Mexico; Department of Telecommunications, National Autonomous University of Mexico, Mexico City, Mexico; Department of Telecommunications, National Autonomous University of Mexico, Mexico City, Mexico; Department of Telecommunications, National Autonomous University of Mexico, Mexico City, Mexico",,,2169-3536,10.1109/access.2024.3466928,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10690259,RS,,Neighbor discovery;neighborhood;middleware;collisions,"Neighbor discovery (ND) is crucial in deploying wireless sensor networks. Despite the considerable research on ND, most studies focus on networks composed of only two nodes. However, for cases in which more than two nodes are involved, the probability of collision increases, potentially preventing a node from discovering all its neighbors. This problem is especially aggravated for ND protocols that exhibit periodic behaviors that can lead to recurring collisions. This behavior is typical of deterministic ND protocols, in which its inherent operation forces regular on/off patterns and cyclical collisions. To address this problem, this paper introduces AMIND, a new middleware capable of disrupting the cyclic behavior of deterministic ND protocols. It achieves this goal by introducing random shifts in their operation, significantly increasing the number of nodes discovered compared to the existing ND protocols. As a result, AMIND allows a node to discover unknown neighbors after each shift. Simulation results show that the proposed middleware enhances node discoveries that previous ND protocols can achieve, even in scenarios with high collision rates."
IEEE_RS_0004,Detection of DoS and DDoS Attacks Using LSTM in Computer Networks: A Systematic Literature Review,2025,A. E. Godínez; J. L. Garza Rivera; D. T. Varela,"CDMX, Universidad Da Vinci, México; CDMX, Universidad Da Vinci, México; Facultad de Estudios Superiores Cuautitlán, Universidad Nacional Autónoma de México, Cuautitlan Izcalli, México",,979-8-3315-8719-2,,10.1109/saibot67519.2025.00021,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344499,RS,,Long short term memory;Systematic literature review;Machine learning;Denial-of-service attack;Network security,"Artificial Intelligence (AI), with machine learning (ML) models and deep learning (DL) neural networks, represents a possibility for detecting DoS/DDoS attacks more effectively. The LSTM (Long Short-Term Memory) model is one of the options for detecting these increasingly varied and sophisticated attacks. The objective of this research was to evaluate the application of the LSTM model in the detection of DoS and DDoS cyber attacks on communications networks. This research was designed as a Systematic Literature Review to obtain the most recent studies on the subject. As a result, 86 initial studies were obtained from the databases. Once the entire procedure, including the quality assessment of the studies, was completed, 15 final primary studies were selected. With these primary studies, it was possible to answer all the questions in the review. It should be noted that modern SDN (Software Defined Network) networks, Cloud Computing networks, and classic networks are threatened by this type of attack. The LSTM models applied in the detection of DoS/DDoS attacks can be hybrid or combined. The most commonly used evaluation metrics are Accuracy, Recall, Precision, and F1-Score, and the most frequently found public datasets include NSL-KDD, CICDoS2019, and CICIDS2017. A wide variety of LSTM-based models and approaches that can be used to experiment and compare their performance in terms of communications network security."
IEEE_RS_0005,Self-Tuning Model for Energy-Context Optimization in Perpetual Sensor Nodes Within IoT-Integrated Hydroponic Systems,2024,A. Hernández-Benítez; J. Vázquez-Castillo; J. J. Estrada-López; G. Becerra-Nunez; N. Cólin-García; A. Castillo-Atoche,"Faculty of Engineering, Autonomous University of Yucatan, Mérida, Mexico; Engineering Department, Autonomous University of Quintana Roo, Chetumal, Mexico; Faculty of Mathematics, Autonomous University of Yucatan, Mérida, Mexico; Engineering Department, Autonomous University of Quintana Roo, Chetumal, Mexico; Molecular and Cell Biology Lab, National School of Higher Studies, National Autonomous University of Mexico, Mexico City, Mexico; Faculty of Engineering, Autonomous University of Yucatan, Mérida, Mexico",,,1943-0671,10.1109/les.2024.3387310,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10496466,RS,,Embedded sensor networks;hydroponics;low-power design;self-tuning model;wireless sensor nodes,"Hydroponic farming is a promising alternative to soil-based farming. However, it requires a precise control of the growth environment, which is hard to achieve with energy-constrained embedded systems. This letter presents an energy optimization technique for the continuous operation of energy harvesting-based hydroponics sensor nodes. The proposed technique is based on the self-tuning model, that dynamically adjust the duty cycle of the node, ensuring the autonomous operation of the Internet of Things system. The model can be programmed in a low-power microcontroller, allowing the decision-making process to reside entirely on the sensor node. Experimental results show that in the same time period, the self-tuning model allows $3.5\times $ more data transmissions than a uniform 5-min duty cycle, while ensuring a minimum voltage level in the storage device. This balance allows the stored energy to be enough for continuous monitoring, providing a clean and cost-effective alternative to perpetually power the hydroponic system."
IEEE_RS_0006,Energy Analysis of a Broadcast MAC Protocol for IEEE 802.11bc Enhanced Broadcast Services,2025,A. Boujnoui; J. J. C. Escoto; J. Gómez; L. Orozco-Barbosa; A. Haqiq,"Department of Mathematics, MASD Group, LMPA Laboratory, Faculty of Sciences and Technology, Moulay Ismail University of Meknes, Errachidia, Morocco; Department of Computer Engineering, National Autonomous University of Mexico, Mexico; Department of Telecommunications Engineering, National Autonomous University of Mexico, Mexico; Albacete Research Institute of Informatics, Universidad de Castilla-La Mancha, Albacete, Spain; Faculty of Sciences and Techniques, Computer, Networks, Mobility and Modeling Laboratory: IR2M, Hassan First University of Settat, Settat, Morocco",,978-3-903176-76-8,,10.23919/pemwn67312.2025.11304070,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11304070,RS,,Energy consumption;Broadcast;Unicast;DCF;Markov model,"In this paper, we conduct an energy consumption analysis of a broadcast access mechanism over IEEE 802.11 networks. By assuming non-saturated conditions, we provide a statistical model of the energy consumed during one cycle period, defined as the duration between two successful broadcast transmissions. The model includes a characterization of the medium access transmission mechanism. Our results show that the broadcast protocol is a good candidate to be included in future amendments of the IEEE 802.11 standard."
IEEE_RS_0007,ODIF: Optimum Duty Cycle Selection Using Indirect Feedback for Neighborhood-Discovery in Crowded Scenarios,2025,J. J. Camacho-Escoto; J. Gomez; L. Orozco-Barbosa,"Department of Computer Engineering, National Autonomous University of Mexico, Mexico City, Mexico; Department of Telecommunications Engineering, National Autonomous University of Mexico, Mexico City, Mexico; Albacete Research Institute of Informatics, Universidad de Castilla-La Mancha, Albacete, Spain",,,2644-125X,10.1109/ojcoms.2025.3620270,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11204502,RS,,Adaptive algorithms;duty cycling;energy efficiency;latency minimization;neighbor discovery;network optimization;randomized protocols;wireless networks,"A significant amount of research has focused on minimizing the time it takes for two nodes to discover each other when operating in on-off states to conserve energy, a process known as neighbor discovery. However, less attention has been paid to the related issue of neighborhood-discovery, which involves multiple nodes attempting to find each other. We consider the latter problem to be quite relevant, especially with the increasing popularity of networks made up of multiple IoT devices. This issue is more complex because the likelihood of collisions increases with a greater number of nodes and as the time nodes remain awake (duty cycle) extends. The method we propose, called ODIF, uses indirect feedback (collisions and no-encounters) to estimate the number of nodes and employs a dynamic duty cycle algorithm to minimize either latency or energy expenditure during neighborhood-discovery. We compare ODIF with a randomized discovery protocol (referred to as Plain) and two other similar methods found in the existing literature. It was found that ODIF significantly reduces the neighbor discovery latency (or the expected number of attempts) compared to the baseline randomized neighbor discovery protocol for most values of the duty cycle. Similarly, ODIF achieved neighborhood-discovery 1 to 10 times faster for high node densities compared to similar protocols."
IEEE_RS_0008,Consistent IoT Systems: A Perspective Based on Paraconsistent Descriptive Logic,2024,M. Pérez-Gaspar; J. Gomez; E. Bárcenas; F. García,"Dept. of Telecommunications, UNAM, Mexico City, Mexico; Dept. of Telecommunications, UNAM, Mexico City, Mexico; Department of Computer Engineering, UNAM, Mexico City, Mexico; Dept. of Telecommunications, UNAM, Mexico City, Mexico",,979-8-3503-8679-0,2472-7571,10.1109/ie61493.2024.10599925,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10599925,RS,,Internet of Things;data inconsistency;paracon-sistent logic;consistency theorem,"Internet of Things (IoT) devices generate vast and often contradictory data streams. This poses a challenge for IoT systems, which must make accurate and reliable decisions based on this data. Paraconsistent descriptive logic (PDL) is a branch of non-classical logic that can handle inconsistencies without compromising data reliability. We propose the integration of PDL into IoT systems to improve data coherence and reliability. We also introduce a Consistency Theorem that establishes rules for managing inconsistencies systematically and in a controlled way. Our efforts aim to pave the way for more robust, reliable, and user-friendly IoT systems."
IEEE_RS_0009,WiFi-CSI Sensing for Human Presence and Machine Activity in Industrial Environments,2025,E. De Armas; G. Díaz; I. Sobron; J. M. Matías; I. Eizmendi,"UNAM: Dept. Telecommunications, Mexico City, Mexico; UPV/EHU: Dept. Communication Engineering, Bilbao, Spain; UPV/EHU: Dept. of Computer Languages and Systems, Bilbao, Spain; UNAM: Dept. Telecommunications, Mexico City, Mexico; UPV/EHU: Dept. Communication Engineering, Bilbao, Spain",,979-8-3315-3005-1,2835-8414,10.1109/wfcs63373.2025.11077659,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11077659,RS,,WiFi sensing;channel state information;human presence detection;people counting;deep learning;industrial environments,"The fields of human presence detection (HPD) and people counting (PC) from WiFi-Channel State Information (CSI) represent constantly evolving areas of research within the scientific community. This study aims to expand the research frontiers by exploring the application of HPD and PC in an industrial environment characterized by its considerable dimensions, the presence of obstacles and machines, and harsh propagation channel conditions. Using a convolutional neural network (CNN) incorporating CSI measurements, we demonstrated the ability to distinguish between human presence and industrial machine activity with the same model, achieving an accuracy of over 99%. In addition, a study was conducted to count up to three people, even when machines were on, with an accuracy of over 92%. Another experiment was conducted with the objective of assessing not only the feasibility of PC in a naturally challenging environment but also the impact of the WiFi channel bandwidth in this particular application. The results of this study highlight the potential of WiFi-CSI sensing to address a significant challenge in human activity detection and estimation: its application in industrial environments."
IEEE_RS_0010,Towards Adaptive and Safe Human-Robot Collaboration: a Multimodal Ai Framework for Cross-Domain Cobot Integration,2025,G. Lefranc; G. Schleyer; R. O. -C. IIMAS; I. López-Juárez,"Facultad de Ingeniería, Pontificia Universidad, Católica de Valparáiso, Valparaíso, Chile; Instituto de Electricidad y, Electrónica. Facultad de, Ciencias, Universidad Austral; >IIMAS Universidad Autónoma de México UNAM, México DF, México; Robotics and Advanced, Manufacturing, CINVESTAV, Saltillo, Coah. México",,979-8-3503-5736-3,2832-1537,10.1109/chilecon66915.2025.11476290,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11476290,RS,,Collaborative robots;Human-robot interaction;Multimodal AI;Graph-CNN;SAC-RCPO;TactileGAN,"This article presents the integration of advanced artificial intelligence algorithms applied to collaborative robots (cobots) in five strategic sectors: underground mining, geriatric medicine, precision agriculture, port logistics, and highprecision manufacturing. It proposes the use of Graph Convolutional Neural Networks (Graph-CNNs) to model spatiotemporal motion; Multimodal Transformers to fuse heterogeneous sensor data; Soft Actor-Critic with Constrained Policy Optimization (SAC-RCPO) for safe and adaptive control; and TactileGAN to generate realistic haptic feedback. Within this framework, multimodal AI improves operational efficiency, task accuracy, and the quality of human-robot interaction. In practice, it contributes to risk reduction in hazardous environments such as mining and logistics, improves accuracy in agricultural and manufacturing tasks, and fosters greater acceptance among older adults in healthcare settings. A review of existing literature and simulations in agriculture and mining confirms performance improvements and supports the feasibility of integrating algorithms into collaborative robotic systems."
IEEE_RS_0011,Protection Of Sensitive Personal Information Contained In Digital Files Held By Individuals With Homomorphic Encryption And AI Assistance,2025,E. A. Villegas-Jiménez; A. Romo-Cabrera; M. A. Manzano-Calixto; L. M. Tello-Aguilera; A. K. Sánchez-Mata; A. Robles-Guerrero; P. M. Hernández-Ruiz,"Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México; Facultad de Estudios Superiores ""Aragón"", Universidad Nacional Autónoma de México, Estado de México, México",,979-8-3315-3559-9,,10.1109/icecet63943.2025.11472089,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11472089,RS,,deep fake;encryption;hormomorphic encryption;artificial intelligence;symmetric encryption;asymmetric encryption;multimedia files,"In today’s digital landscape, the exchange of sensitive personal data via mobile devices is widespread, yet inadequate safeguards often expose users to risks such as identity theft and online harassment. This research introduces Kamplae, a system crafted in Python and deployed through a Flask-based REST API, employing homomorphic encryption and artificial intelligence to protect personal information embedded in digital images. Kamplae secures metadata and bitmap content in jpeg, jpg, and png formats, adhering to legal standards in Mexico and the European Union.The study reviews prior work on personal data protection and the challenges posed by deep fakes, emphasising the need for robust regulatory frameworks to counter digital violence. It explores various encryption methods—symmetric, asymmetric, and hybrid—alongside relevant legal provisions across regions.Kamplae aims to prevent image misuse and foster a secure, ethical digital environment. While promising, it highlights areas for enhancement, such as broader format support and user interface refinement, with limitations tied to specific format compatibility and mobile performance."
