indice,Titulo,Año,Autor_norm,Afiliacion1,Afiliacion2,ISBN,ISSN,Doi,URL,Area,Subarea,Keywords,Abstract
EV_IA_0054,Web-based wide-area monitoring platform for ringdown and clustering analytics in power systems,2025,"Ortiz-Bejar, Jose; Zamora-Mendez, Alejandro; Paternina, Mario R. Arrieta; Mendieta-Mejia, Luis; Toledo, Carlos; Zelaya-Arrazabal, Francisco; de Luna, Rodrigo D. Reyes; Zarate, José; Reyes-Maldonado, Felix; Lugnani, Lucas; Ramos-Guerrero, José Manuel; Pineda-Garcia, Garibaldi; Liu, Yilu; de la O Serna, José Antonio; Chow, Joe H.; Ramirez, Juan M.; López-Rios, Antonino; Dotta, Daniel","(1) University of Saint Nicholas of Hidalgo, MICH, Morelia; 58030, Mexico (2) National Autonomous University of Mexico, MEX, Mexico City; 04510, Mexico (3) Industrial University of Santander (UIS), Bucaramanga; 680001, Colombia (4) University of Tennessee, Knoxville, United States (5) Autonomous University of Nuevo Leon, NL, Monterrey; 66450, Mexico (6) University of Campinas, Campinas; 13083-852, Brazil (7) School of Engineering and Informatics, University of Sussex, Falmer, United Kingdom (8) Centre for Research and Advanced Studies, JAL, Guadalajara; 45019, Mexico (9) Rensselaer Polytechnic Institute (RPI), Troy; NY, United States",,,0142-0615,10.1016/j.ijepes.2025.110714,,IA,,Clusterings - Data-driven methods - Electromechanical oscilla-tions - Electromechanical oscillation - Monitoring platform - Power - Ringdown analyze - Rotor angle stability - Web based - Wide area monitoring,"This paper introduces an open-source research platform for monitoring the Mexican interconnected power grid, allowing real-time processing and information extraction of the grid's dynamic condition. Moreover, the platform is a Python-based development that embeds different ringdown and clustering analytics tools. In the case of ringdown analysis, the modal information can be extracted using some of the most known algorithms, i.e., Prony analysis, eigensystem realization algorithm (ERA), and matrix pencil (MP). For clustering analysis, the coherent behaviour of generator and non-generator buses is provided by applying recent state-of-the-art techniques such as affinity propagation, K-means, hierarchical agglomerative clustering, and typicality data analysis. The results of up to 93 PMUs show that this open-source platform suits researchers’ and engineers’ power system dynamic analysis requirements. © 2025 The Author(s)"
EV_IA_0055,A speedup theorem for asynchronous computation with applications to consensus and approximate agreement,2025,"Fraigniaud, P.; Paz, A.; Rajsbaum, S.","(1) Université Paris Cité, France (2) Université Paris-Saclay, France (3) Universidad Nacional Autonoma de Mexico, Instituto de Matemáticas, Mexico",,,1432-0452,10.1007/s00446-025-00480-0,,IA,,approximate agreement - asynchronous computation - asynchronous speedup theorem states - binary consensus - computability perspective - consensus closure - distributed computing - n-process task - read/write registers - wait-free impossibility - wait-free solving approximate agreement,"We study two fundamental problems of distributed computing, consensus and approximate agreement, through a novel approach for proving lower bounds and impossibility results, that we call the asynchronous speedup theorem. For a given n-process task Π and a given computational model M, we define a new task, called the closure of Π with respect to M. The asynchronous speedup theorem states that if a task Π is solvable in t≥1 rounds in M, then its closure w.r.t. M is solvable in t-1 rounds in M. We prove this theorem for iterated models, as long as the model allows solo executions. We illustrate the power of our asynchronous speedup theorem by providing a new proof of the wait-free impossibility of consensus using read/write registers, and a new proof of the wait-free impossibility of solving consensus using registers and test&set objects for n>2. The proof is merely by showing that, in each case, the closure of consensus (w.r.t. the corresponding model) is consensus itself. Our main application is the study of the power of additional objects, namely test&set and binary consensus, for wait-free solving approximate agreement faster. By analyzing the closure of approximate agreement w.r.t. each of the two models, we show that while these objects are more powerful than read/write registers from the computability perspective, they are not more powerful as far as helping solving approximate agreement faster is concerned."
EV_ISBD_0001,The Hitchhiker's Guide to Conversational Interfaces: Exploring Affordances and Signifiers Through a Theoretical Framework,2025,"Sánchez-Adame, L.M.; Mendoza, S.","(1) Universidad Nacional Autonoma de Mexico, Design and Building Division, Mexico (2) National Polytechnic Institute, Computer Science Department, Av. Instituto Politécnico Nacional 2508, Mexico",,978-3-031-93861-0,,10.1007/978-3-031-93861-0_10,,ISBD,,adaptive interaction models - affordance evolution - conversational interfaces - conversational system design - customer service domains - hitchhiker - structured affordance progression - text-based chatbots - user engagement - user experience principles - UX Honeycomb model - voice user interfaces,"Conversational interfaces, including text-based chatbots and voice user interfaces, are widely used in healthcare, education, and customer service domains. However, they often rely on static affordances and signifiers that limit adaptability and user engagement. Existing systems struggle to evolve with user expertise, leading to discoverability, trust, and long-term usability issues. This paper proposes a theoretical framework that redefines affordances and signifiers as adaptive constructs, ensuring that interactions dynamically adjust based on user experience and context. The framework structures affordances into three levels—exploratory, learning, and proactive—while categorizing signifiers as explicit, contextual, and minimalist. By integrating these elements with the UX Honeycomb model, the framework provides a structured method for designing conversational interfaces that align with established user experience principles. A heuristic evaluation of Amazon Alexa demonstrates the framework's applicability, revealing that while Alexa effectively guides initial interactions, its affordance evolution remains primarily user-driven rather than system-driven. The analysis highlights key challenges in discoverability and engagement, emphasizing the need for structured affordance progression and enhanced contextual signifiers. This framework offers researchers a foundation for empirical studies on adaptive interaction models and provides developers with actionable insights for improving conversational system design."
EV_ISBD_0002,CSCW Contributions to Critical Futures of Work,2025,"Lushnikova, Alina; Muller, Michael; Bardzell, Shaowen; Li, Toby Jia-Jun; Savage, Saiph","(1) University of Luxembourg, Esch-sur-Alzette, Luxembourg (2) IBM Research, Cambridge; MA, United States (3) Georgia Institute of Technology, Atlanta; GA, United States (4) University of Notre Dame, Notre Dame; IN, United States (5) Northeastern University, Boston; MA, United States (6) Universidad Nacional Autonoma de Mexico, Mexico City, Mexico",,9798400714801,,10.1145/3715070.3748296,,ISBD,,Critical computing - CSCW - Diversity - Future of works - Imaginaries - Pluralism - Status quo - Work practices - Workers',"As the CSCW community evolves and participates in envisioning the impact of technologies on the work practices, we want to ensure that critical and alternative computing perspectives are well represented while we are co-constructing the future of work. In this hybrid workshop, we invite researchers, practitioners, civic actors, economists, and other interested parties to challenge dominant, powerful, status-quo narratives and imaginaries when considering the future of work, nurturing the CSCW commitments and methods. Co-constructing the workshop with participants, we aim to develop actionable insights and strengthen the community. © 2025 Copyright held by the owner/author(s)."
EV_ISBD_0003,Educational Chatbots: A Systematic Mapping Study,2025,"Urquiza-Yllescas, J.F.; Mendoza, S.; Sánchez-Adame, L.M.; Rodríguez, J.; Decouchant, D.","(1) Cinvestav, Computer Science Department, Mexico (2) Universidad Nacional Autonoma de Mexico, Design and Building Division, Mexico (3) Universidad Autónoma Metropolitana, Information Technologies Department, Mexico",,,1875-8967,10.1177/18758967251356870,,ISBD,,education sector - educational chatbot development - educational chatbots - educational levels - Systematic Mapping Study,"Chatbots, text or voice software entities, are consolidating their position in the education sector, as they have gone from being rustic tools to systems that can take an active role in the teaching and learning process. That is why we decide to elaborate a Systematic Mapping Study of works that have been published on educational chatbots in the last years. Our analysis has four objectives: 1) to know the purpose of chatbots; 2) to identify the educational levels in which the chatbots are employed; 3) to examine which interaction mechanisms are implemented by chatbots; and 4) to explore which technologies and software architectures predominate in the development of educational chatbots. Following solid methodologies for systematic reviews, we compiled 104 papers. Through the analysis of these works, we obtained an overview that can be useful for both specialists and newcomers to the domain, as it helps them understand the existing trends in these applications. Additionally, the discussion extends into the disruptive impact of generative AI and outlines critical open research questions that guide future investigations in educational chatbot development."
EV_ISBD_0004,Advanced Algorithm Combinations for Safe Human-Robot Collaboration: A Review and Research Proposal,2025,"Lefranc, Gastón; Gatica, Gabriel; Vásquez, Edison; Peña, Mario","(1) Pontificia Universidad Católica de Valparaíso, Avda. Brasil2950, Valparaíso; 2430000, Chile (2) Startup I+D+i Inteligencia Artificial, ARTIFICYAN, Viña del Mar, Chile (3) JhedAI Startup., Viña del Mar, Chile (4) IIMAS-UNAM, Ciudad de México, Mexico",,,,10.1016/j.procs.2025.08.018,,ISBD,,Actor critic - Algorithm combinations - Convolutional neural network - Graph-CNN - Human-robot collaboration - Humans-robot interactions - Multi-modal - Multimodal transformer - Reinforcement learnings - Research proposals,"This paper presents a proposal for integrating Graph Convolutional Neural Network (Graph-CNN), Multimodal Transformer, Soft Actor-Critic with Reward Constrained Policy Optimisation (SAC-RCPO), and TactileGAN algorithms, which are used in human-robot collaboration. This integration addresses challenges such as adaptability, safety, intention recognition, and precise manipulation in dynamic environments. The central hypothesis is that the combination of these algorithms could lead to improvements in manipulation accuracy, collision avoidance, and training efficiency. The methodology evaluates this combination in simulated and controlled laboratory environments that replicate industrial situations. This work considers the human dimension of collaboration, emphasising the importance of interaction, user trust, and ergonomic integration. It also recognises the ethical implications related to safety, transparency, and the responsible implementation of Artificial Intelligence (AI) systems in shared workspaces. The proposed framework has potential applications in the manufacturing, healthcare, and service sectors, aiming to drive the practical adoption of safe and efficient collaborative robots. © 2025 The Authors."
EV_ISBD_0005,Web Interface Design for the Intelligent Management of a Differential Robot Applied to IoT Systems,2025,"Ibarra-Yanez, M.A.; Lopez-Mera, G.H.; Cruz-Morales, R.D.; Luna-Gomez, A.A.","(1) Universidad Nacional Autonoma de Mexico, Facultad de Estudios Superiores Cuautitlan, Mexico",,979-8-3315-7591-5,,10.1109/comrob68109.2025.11264804,,ISBD,,advanced web-based control interface - autonomous navigation - core pillar - differential robot applied - digital canvas - diverse product development - efficient product development - encoder-based odometry - ESP32 microcontroller - human-robot interaction - intelligent management - IoT systems - mobile robotics - monitoring panel - operating modes - pioneering trajectory-tracking mode - real-time information - real-time monitoring - robot orientation - sensor fusion - user interface - web client - web interface design - WebSocket protocol,"Human-robot interaction is a core pillar in mobile robotics for efficient and diverse product development. This paper provides an advanced web-based control interface for a differential robot which allows full management and real-time monitoring of its behavior. It operates through an ESP32 microcontroller where both sides communicate with a web client using the WebSocket protocol. There are three operating modes: manual by sliders, autonomous navigation toward distinct (X, Y) coordinates, and a pioneering trajectory-tracking mode that lets the operator generate a path directly on a digital canvas. Also, the user interface has a monitoring panel with real-time information on such things as motor RPM, position, and robot orientation, all supported by dynamic charts. Differential kinematics and sensor fusion enable hardware and software integration by merging encoder-based odometry with an IMU for more precise positioning. The final outcome is a powerful, intuitive, and flexible platform which serves as a solid basis for future applications in autonomous exploration, logistics, and educational environments."
EV_ISBD_0006,Protection Of Sensitive Personal Information Contained In Digital Files Held By Individuals With Homomorphic Encryption And AI Assistance,2025,"Villegas-Jimenez, E.A.; Romo-Cabrera, A.; Manzano-Calixto, M.A.; Tello-Aguilera, L.M.; Sanchez-Mata, A.K.; Robles-Guerrero, A.; Hernandez-Ruiz, P.M.","(1) Universidad Nacional Autonoma de Mexico, Facultad de Estudios Superiores Aragon, Mexico",,979-8-3315-3559-9,,10.1109/icecet63943.2025.11472089,,ISBD,,AI assistance - artificial intelligence - bitmap content - deep fakes - digital files held - digital images - digital landscape - digital violence - ethical digital environment - European Union.The - Flask-based REST API - homomorphic encryption - hybrid—alongside relevant legal provisions - identity theft - image misuse - inadequate safeguards - Kamplae secures metadata - legal standards - mobile devices - mobile performance - online harassment - personal data protection - png formats - robust regulatory frameworks - secure environment - sensitive personal data - sensitive personal information contained - study reviews - user interface refinement,"In today's digital landscape, the exchange of sensitive personal data via mobile devices is widespread, yet inadequate safeguards often expose users to risks such as identity theft and online harassment. This research introduces Kamplae, a system crafted in Python and deployed through a Flask-based REST API, employing homomorphic encryption and artificial intelligence to protect personal information embedded in digital images. Kamplae secures metadata and bitmap content in jpeg, jpg, and png formats, adhering to legal standards in Mexico and the European Union.The study reviews prior work on personal data protection and the challenges posed by deep fakes, emphasising the need for robust regulatory frameworks to counter digital violence. It explores various encryption methods—symmetric, asymmetric, and hybrid—alongside relevant legal provisions across regions.Kamplae aims to prevent image misuse and foster a secure, ethical digital environment. While promising, it highlights areas for enhancement, such as broader format support and user interface refinement, with limitations tied to specific format compatibility and mobile performance."
EV_ISBD_0007,Spectrep: A software for spectral representation of text content,2024,"Crespo-Sanchez, M.; Lopez-Arevalo, I.; Aldana-Bobadilla, E.; Gomez-Adorno, H.; Gonzalez-Compean, J.L.","(1) Cinvestav Tamaulipas, Mexico (2) UNAM, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Mexico",,,2352-7110,10.1016/j.softx.2024.101849,,ISBD,,multiview representation - popular text processing tools - robust machine learning applications - semantic features - spectral representation - spectrep - text content - text pre-processing - text representation framework,"Spectrep (Spectral Representation) implements a text representation framework for obtaining a multi-view representation that consolidates lexical, syntactic, and semantic features by structuring a workflow with popular text processing tools such as NTLK, Gensim, and Self-Organizing Maps. This framework is intended to be used in text pre-processing for its application in more robust machine learning applications. This software is open-source and implemented in Python. It has been successfully tested with several tasks to prove its functionality. All rights reserved Elsevier."
EV_ISBD_0008,Ownership Authentication and Clinical Data Backup in DICOM Images via Robust Watermarking and Binary Data Hiding,2025,"Lopez-Martinez, Angela Axin; Fragoso-Navarro, Eduardo; Cedillo-Hernandez, Manuel; Garcia-Ugalde, Francisco","(1) Instituto Politecnico Nacional, SEPI ESIME Culhuacan, CDMX, Mexico (2) Universidad Nacional Autonoma de Mexico, CDMX, Mexico",,9798331574420,,10.1109/icfsp67350.2025.11353575,,ISBD,,Authentication data - Binary data - Binary data hiding - Clinical data - Convolutional encoding - Data backups - Data-hiding - DICOM imaging - Ownership authentication - Robust watermarking,"Medical information is very important and delicate due to its relevance in clinical diagnosis, treatments, research and other commercial and non-commercial applications of governmental and private organizations. Recent advances in information and communication technologies have transformed the paradigm of medical data management, but also introduced new risks related to unauthorized access, manipulation, and distribution. To solve part of these problems, this paper proposes a method that employs two information security levels based on robust watermarking and binary data hiding, respectively. Firstly, clinical data is embedded into a logo using binary data hiding. Then, this logo is inserted into the spatial domain of a medical image through block segmentation, statistical information, and convolutional encoding for ownership authentication. Experimental results demonstrate logo robustness against JPEG DICOM compression in conjunction with aggressive attacks like cropping and copy-move, using bit error rate as a metric. The imperceptibility has been measured via peak signal-to-noise ratio and structural similarity index metrics. © 2025 IEEE."
EV_ISBD_0009,AI-Enhanced Supercomputing for Next-Generation Astronomical Data Processing in Latin America: A Case Study of the ALMA Observatory,2025,"Lefranc, Gastón; Gatica, Gabriel; Vásquez, Edison; Peña, Mario","(1) Pontificia Universidad Católica de Valparaíso, Avda. Brasil2950, Valparaíso; 2430000, Chile (2) Startup I+D+i Inteligencia Artificial, ARTIFICYAN, Viña del Mar, Chile (3) JhedAI Startup., Viña del Mar, Chile (4) IIMAS-UNAM, Ciudad de México, Mexico",,,,10.1016/j.procs.2025.08.019,,ISBD,,Astronomical data - Atacama Large Millimeter/sub-millimeter Array (ALMA) - Atacamum large millimeter/submillimeter array observatory - Case-studies - GPU accelerations - High-performance computing - Latin America - Performance computing - Supercomputing - Work-flows,"This paper presents a proposal for improving the data processing workflow within an AI-powered supercomputing framework for the Atacama Large Millimetre/submillimeter Array (ALMA) Observatory. This framework aims to reduce processing times by 40% to 60%, improve image resolution, and increase data calibration accuracy. A high-performance computing (HPC) architecture with a GPU and artificial intelligence (AI) hardware for astronomical data management is described. The importance of such infrastructure for scientific advancement in developing countries is highlighted by analyzing implementation strategies, cost-benefit analyses, and technology transfer. © 2025 The Authors."
EV_ISBD_0010,Human-robot physical interaction system as a tool for neurocognitive stimulation in children with ADHD in Mexico,2024,"Aparicio-Juarez, J.; Dominguez-Ramirez, O.A.; Sepulveda-Cervantes, G.; Garcia-Blancas, J.; Ramirez-Zamora, J.D.; Escotto-Cordova, E.A.; Reyes-Hernandez, I.","(1) Autonomous University of the State of Hidalgo, Mexico (2) National Polytechnic Institute, Center for Technological Innovation and Development in Computing, Mexico (3) National Autonomous University of Mexico, Faculty of Higher Studies Zaragoza, Mexico (4) Autonomous University of the State of Hidalgo, Pachuca, Mexico",,979-8-3315-3339-7,,10.1109/comrob64055.2024.10777441,,ISBD,,ADHD - Attention Deficit Hyperactivity Disorder - clinical evaluation strategies - haptic interaction strategies - HRpI system - human operator - human-robot physical interaction system - interactive forces - interactive virtual environment - neurocognitive stimulation - neurodivergent children - neurophysiological stimulation - robotic system - spring-damper system,"This research work promotes the use of an interactive virtual environment, with the purpose of strengthening neurocognitive stimulation in children with ADHD (Attention Deficit Hyperactivity Disorder), through a human-robot physical interaction system (HRpI); as well as establishing the conditions that allow the application of supervised and unsupervised machine learning techniques that favor diagnosis. Clinical evaluation strategies in care and treatment centers for neurodivergent children are based on the Diagnostic and Statistical Manual of Mental Disorders (DSM-5); however, not using integrated technological platforms with biofeedback and neurophysiological stimulation associated with each case study, which contributes to the improvement of the clinical procedure. The proposed HRpI system is constituted by a haptic device with the human operator (patient) in the control loop. The movement instructions are designed based on a clinical protocol that evaluates hand-eye coordination, based on virtual mazes to navigate with one or two upper limbs. The platform is configured with strategies: i) passive haptic guidance and ii) active haptic exploration. In the first case, the robot guides the human in the optimal solution, correcting the interactive forces that condition the presence of disturbances, and shape the required energy; and in the second case, the human voluntarily solves the maze, which implies that the velocity and instantaneous position are variable. Kinesthetic force feedback is based on a viscoelasticity model (spring-damper system) in both haptic interaction strategies. During the development of the task, the instrumentation of brain waves are correlated with the state of the robotic system (position, velocity, energy and instantaneous errors); all this for the evaluation of performance metrics that contribute to the diagnosis. The expected result corresponds to determining the engram in terms of duration and frequency in brain plasticity for self-regulation purposes of the neurodivergent patient; as well as its impact as a value proposition to the Continuous Improvement School Program (PEMC) of basic education institutions in Mexico."
EV_ISBD_0011,MouseClicker: Exploring Tactile Feedback and Physical Agency for People with Hand Motor Impairments,2024,"Taheri, Atieh; Gomez-Monroy, Carlos Gilberto; Borja, Vicente; Sra, Misha","(1) University of California, Santa Barbara, Santa Barbara; CA; 93106, United States (2) Universidad Nacional Autónoma de México, Universidad Avenue 3004, Coyoacan, Mexico City; 04510, Mexico",,,1936-7228,10.1145/3648685,,ISBD,,Assistive technology - Computer mouse - Facial Expressions - Hand motor impairment - Hand-free input - Hands-free - Haptic feedbacks - Holistic inclusion - Motor impairments - Technology designs,"Assistive technology (AT) design is critical in enabling functionality for people with disabilities, blending essential elements of both practical utility and user experience. Traditionally, AT has successfully addressed core functional needs, such as enabling cursor movement and clicking actions with devices like computer mice. However, a comprehensive approach to AT design also necessitates a thorough consideration of sensory feedback, including tactile sensations, ergonomics, and auditory cues like button click sounds. These aspects are not merely supplementary but are integral to the device’s functionality, enhancing user interaction and long-term comfort, especially for individuals with motor impairments. In this work, we present MouseClicker, a mechatronic AT to surrogate physical agency over a computer mouse and to foster the haptic sensory experience of clicking on it tailored specifically for an individual with Spinal Muscular Atrophy (SMA) who faces challenges in using a standard mouse due to severe hand motor impairments. Our design aims at replicating the holistic experience of clicking a mouse, from its functional mechanical actions to its nuanced tactile and auditory feedback. This work details the MouseClicker’s design and reports on an exploratory user study aimed at identifying optimal vibrotactile feedback parameters – such as location, and intensity – that represent mouse button clicks. MouseClicker presents a step forward in AT design by integrating the functionality, sensory feedback, and the overall experience of taking control over non-AT devices. © 2024 Copyright held by the owner/author(s)."
EV_RS_0001,Consistent IoT Systems: A Perspective Based on Paraconsistent Descriptive Logic,2024,"Perez-Gaspar, M.; Gomez, J.; Barcenas, E.; Garcia, F.","(1) UNAM, Dept. of Telecommunications, Mexico (2) UNAM, Department of Computer Engineering, Mexico",,979-8-3503-8679-0,,10.1109/ie61493.2024.10599925,,RS,,consistency theorem - consistent IoT systems - contradictory data streams - data coherence - data reliability - Internet of Things devices - nonclassical logic - paraconsistent descriptive logic - PDL - user-friendly IoT systems,"Internet of Things (IoT) devices generate vast and often contradictory data streams. This poses a challenge for IoT systems, which must make accurate and reliable decisions based on this data. Paraconsistent descriptive logic (PDL) is a branch of non-classical logic that can handle inconsistencies without compromising data reliability. We propose the integration of PDL into IoT systems to improve data coherence and reliability. We also introduce a Consistency Theorem that establishes rules for managing inconsistencies systematically and in a controlled way. Our efforts aim to pave the way for more robust, reliable, and user-friendly IoT systems."
EV_RS_0002,Consistency in Smart Contracts Design,2025,"Dávila, R.; Aldeco-Pérez, R.; Bárcenas, E.","(1) Universidad Nacional Autónoma de México, CDMX, Mexico",,,0361-7688,10.1134/s0361768825700458,,RS,,Analysis and verifications - Analyze and verification of smart contract - Consistency in smart contract - Contract design - DAO attack - Design stage - Finite state machine - Finite states machine - Formal grammars - Rule set,"Abstract: The reliability and security of Smart Contracts largely depend on the consistency of their rule design. This paper introduces a novel approach for analyzing and ensuring consistency in Smart Contracts prior to their implementation. By proposing a formal grammar that captures the concurrent primitives inherent in Smart Contracts, and an algorithm that generates finite state machines (FSMs) from these grammar-based rule sets, the study enables the identification of several problems at the design stage. The paper compares this methodology with related works that focus on post-implementation verification, highlighting the advantages of early-stage analysis. Through theoretical and real-world examples, including an analysis of the DAO attack, the paper demonstrates how inconsistencies can be detected systematically. Finally, a formal definition of consistency is presented, offering a foundation for future tools aimed at enhancing Smart Contract designs. © Pleiades Publishing, Ltd. 2025."
EV_RS_0003,Self-Tuning Model for Energy-Context Optimization in Perpetual Sensor Nodes Within IoT-Integrated Hydroponic Systems,2024,"Hernandez-Benitez, A.; Vazquez-Castillo, J.; Estrada-Lopez, J.J.; Becerra-Nunez, G.; Colin-Garcia, N.; Castillo-Atoche, A.","(1) Autonomous University of Yucatan, Faculty of Engineering, Mexico (2) Autonomous University of Quintana Roo, Engineering Department, Mexico (3) Autonomous University of Yucatan, Faculty of Mathematics, Mexico (4) National Autonomous University of Mexico, National School of Higher Studies, Mexico",,,1943-0671,10.1109/les.2024.3387310,,RS,,autonomous operation - continuous operation - energy harvesting-based hydroponics - energy optimization technique - energy-constrained embedded systems - energy-context optimization - growth environment - hydroponic farming - hydroponic system - IoT-integrated hydroponic systems - low-power microcontroller - perpetual sensor nodes - self-tuning model - sensor node - soil-based farming - stored energy - uniform 5-min duty cycle,"Hydroponic farming is a promising alternative to soil-based farming. However, it requires a precise control of the growth environment, which is hard to achieve with energy-constrained embedded systems. This letter presents an energy optimization technique for the continuous operation of energy harvesting-based hydroponics sensor nodes. The proposed technique is based on the self-tuning model, that dynamically adjust the duty cycle of the node, ensuring the autonomous operation of the Internet of Things system. The model can be programmed in a low-power microcontroller, allowing the decision-making process to reside entirely on the sensor node. Experimental results show that in the same time period, the self-tuning model allows 3.5× more data transmissions than a uniform 5-min duty cycle, while ensuring a minimum voltage level in the storage device. This balance allows the stored energy to be enough for continuous monitoring, providing a clean and cost-effective alternative to perpetually power the hydroponic system."
EV_RS_0004,Asynchronous Fault-Tolerant Language Decidability for Runtime Verification of Distributed Systems,2025,"Castañeda, Armando; Valeria Rodríguez, Gilde","(1) Instituto de Matemáticas, Universdad Nacional Autónoma de México, Mexico (2) Universidad Nacional Autónoma de México, Mexico",,,,10.48550/arxiv.2502.00191,,RS,,Correctness properties - Distributed runtime - Distributed systems - Error prone tasks - Fault-tolerant - Property - Real- time - Run-time verification - Time ordering - Weak models,"Implementing correct distributed systems is an error-prone task. Runtime Verification (RV) offers a lightweight formal method to improve reliability by monitoring system executions against correctness properties. However, applying RV in distributed settings—where no process has global knowledge—poses fundamental challenges, particularly under full asynchrony and fault tolerance. This paper addresses the Distributed Runtime Verification (DRV) problem under such conditions. In our model, each process in a distributed monitor receives a fragment of the input word describing system behavior and must decide whether this word belongs to the language representing the correctness property being verified. Hence, the goal is to decide languages in a distributed fault-tolerant manner. We propose several decidability definitions, study the relations among them, and prove possibility and impossibility results. One of our main results is a characterization of the correctness properties that can be decided asynchronously. Remarkably, it applies to any language decidability definition. Intuitively, the characterization is that only properties with no real-time order constraints can be decided in asynchronous fault-tolerant settings. These results expose the expressive limits of DRV in realistic systems, as several properties of practical interest rely on reasoning about real-time order of events in executions. To overcome these limitations, we introduce a weaker model where the system under inspection is verified indirectly. Under this weaker model we define predictive decidability, a decidability definition that turn some real-time sensitive correctness properties verifiable. Our framework unifies and extends existing DRV theory and sharpens the boundary of runtime monitorability under different assumptions. © 2025, CC BY."
EV_RS_0005,Ownership Authentication and Clinical Data Backup in DICOM Images via Robust Watermarking and Binary Data Hiding,2025,"Lopez-Martinez, Angela Axin; Fragoso-Navarro, Eduardo; Cedillo-Hernandez, Manuel; Garcia-Ugalde, Francisco","(1) Instituto Politecnico Nacional, SEPI ESIME Culhuacan, CDMX, Mexico (2) Universidad Nacional Autonoma de Mexico, CDMX, Mexico",,9798331574420,,10.1109/icfsp67350.2025.11353575,,RS,,Authentication data - Binary data - Binary data hiding - Clinical data - Convolutional encoding - Data backups - Data-hiding - DICOM imaging - Ownership authentication - Robust watermarking,"Medical information is very important and delicate due to its relevance in clinical diagnosis, treatments, research and other commercial and non-commercial applications of governmental and private organizations. Recent advances in information and communication technologies have transformed the paradigm of medical data management, but also introduced new risks related to unauthorized access, manipulation, and distribution. To solve part of these problems, this paper proposes a method that employs two information security levels based on robust watermarking and binary data hiding, respectively. Firstly, clinical data is embedded into a logo using binary data hiding. Then, this logo is inserted into the spatial domain of a medical image through block segmentation, statistical information, and convolutional encoding for ownership authentication. Experimental results demonstrate logo robustness against JPEG DICOM compression in conjunction with aggressive attacks like cropping and copy-move, using bit error rate as a metric. The imperceptibility has been measured via peak signal-to-noise ratio and structural similarity index metrics. © 2025 IEEE."
EV_RS_0006,Web Interface Design for the Intelligent Management of a Differential Robot Applied to IoT Systems,2025,"Ibarra-Yanez, M.A.; Lopez-Mera, G.H.; Cruz-Morales, R.D.; Luna-Gomez, A.A.","(1) Universidad Nacional Autonoma de Mexico, Facultad de Estudios Superiores Cuautitlan, Mexico",,979-8-3315-7591-5,,10.1109/comrob68109.2025.11264804,,RS,,advanced web-based control interface - autonomous navigation - core pillar - differential robot applied - digital canvas - diverse product development - efficient product development - encoder-based odometry - ESP32 microcontroller - human-robot interaction - intelligent management - IoT systems - mobile robotics - monitoring panel - operating modes - pioneering trajectory-tracking mode - real-time information - real-time monitoring - robot orientation - sensor fusion - user interface - web client - web interface design - WebSocket protocol,"Human-robot interaction is a core pillar in mobile robotics for efficient and diverse product development. This paper provides an advanced web-based control interface for a differential robot which allows full management and real-time monitoring of its behavior. It operates through an ESP32 microcontroller where both sides communicate with a web client using the WebSocket protocol. There are three operating modes: manual by sliders, autonomous navigation toward distinct (X, Y) coordinates, and a pioneering trajectory-tracking mode that lets the operator generate a path directly on a digital canvas. Also, the user interface has a monitoring panel with real-time information on such things as motor RPM, position, and robot orientation, all supported by dynamic charts. Differential kinematics and sensor fusion enable hardware and software integration by merging encoder-based odometry with an IMU for more precise positioning. The final outcome is a powerful, intuitive, and flexible platform which serves as a solid basis for future applications in autonomous exploration, logistics, and educational environments."
EV_RS_0007,Tensorization of f-Divergences,2025,"Cruz, Rodrigo; Diaz, Mario; Calmon, Flavio P.","(1) Harvard University, Cambridge; MA, United States (2) Universidad Nacional Autónoma de México, Mexico City, Mexico",,9798331543990,2157-8095,10.1109/isit63088.2025.11195387,,RS,,Condition - Differential privacies - F-divergence - Formal definition - Independent components - KL-divergence - Machine-learning - Random vectors - Simple++ - Tensorization,"In many applications across statistics, differential privacy, and machine learning, it is necessary to evaluate or bound an f-divergence between distributions of random vectors with independent components. Even for relatively simple distributions, such computations can become intractable unless the chosen f-divergence tensorizes. In this work, we introduce a formal definition of tensorization for f-divergences and present a necessary condition under which such tensorization can occur. Moreover, we demonstrate - under certain assumptions - that the only f-divergences admitting a polynomial tensorization formula of degree at most two are, essentially, the KL divergence, cross-entropy, and Hellinger divergences of order α. Taken together, our findings represent an initial step toward a complete characterization of f-divergences that tensorize. © 2025 IEEE."
